,fecha,corriente,primera,extra
0,2016-01-04,14000.0,16000.0,16000.0
1,2016-01-05,14000.0,16000.0,16000.0
2,2016-01-06,14000.0,16000.0,16000.0
3,2016-01-07,24000.0,26000.0,26000.0
4,2016-01-08,24000.0,26000.0,26000.0
5,2016-01-09,24000.0,26000.0,26000.0
6,2016-01-12,24000.0,25000.0,25000.0
7,2016-01-13,21000.0,23000.0,23000.0
8,2016-01-14,21000.0,23000.0,23000.0
9,2016-01-15,21000.0,23000.0,23000.0
10,2016-01-16,26000.0,28000.0,28000.0
11,2016-01-18,26000.0,28000.0,28000.0
12,2016-01-19,26000.0,28000.0,28000.0
13,2016-01-20,26000.0,28000.0,28000.0
14,2016-01-21,26000.0,28000.0,28000.0
15,2016-01-22,26000.0,28000.0,28000.0
16,2016-01-23,26000.0,28000.0,28000.0
17,2016-01-25,26000.0,28000.0,28000.0
18,2016-01-26,26000.0,28000.0,28000.0
19,2016-01-28,26000.0,28000.0,28000.0
20,2016-01-29,26000.0,28000.0,28000.0
21,2016-02-01,28000.0,30000.0,30000.0
22,2016-02-02,28000.0,30000.0,30000.0
23,2016-02-04,22000.0,24000.0,24000.0
24,2016-02-06,22000.0,24000.0,24000.0
25,2016-02-08,22000.0,24000.0,24000.0
26,2016-02-09,16000.0,17000.0,17000.0
27,2016-02-12,16000.0,17000.0,17000.0
28,2016-02-13,16000.0,17000.0,17000.0
29,2016-02-15,16000.0,17000.0,17000.0
30,2016-02-16,13000.0,14000.0,14000.0
31,2016-02-17,13000.0,14000.0,14000.0
32,2016-02-18,13000.0,14000.0,14000.0
33,2016-02-19,13000.0,14000.0,14000.0
34,2016-02-22,14000.0,15000.0,15000.0
35,2016-02-23,12000.0,13000.0,13000.0
36,2016-02-24,12000.0,13000.0,13000.0
37,2016-02-25,12000.0,13000.0,13000.0
38,2016-02-26,12000.0,13000.0,13000.0
39,2016-02-29,14000.0,15000.0,15000.0
40,2016-03-01,20000.0,21000.0,21000.0
41,2016-03-02,20000.0,21000.0,21000.0
42,2016-03-03,20000.0,21000.0,21000.0
43,2016-03-04,20000.0,22000.0,22000.0
44,2016-03-05,24000.0,26000.0,26000.0
45,2016-03-07,26000.0,28000.0,28000.0
46,2016-03-08,26000.0,28000.0,28000.0
47,2016-03-09,22000.0,24000.0,24000.0
48,2016-03-10,26000.0,28000.0,28000.0
49,2016-03-11,26000.0,28000.0,28000.0
50,2016-03-14,21000.0,23000.0,23000.0
51,2016-03-15,21000.0,23000.0,23000.0
52,2016-03-16,21000.0,23000.0,23000.0
53,2016-03-17,21000.0,23000.0,23000.0
54,2016-03-18,21000.0,23000.0,23000.0
55,2016-03-19,21000.0,23000.0,23000.0
56,2016-03-22,21000.0,23000.0,23000.0
57,2016-03-23,21000.0,23000.0,23000.0
58,2016-03-28,18000.0,19000.0,19000.0
59,2016-03-29,20000.0,22000.0,22000.0
60,2016-03-30,20000.0,22000.0,22000.0
61,2016-03-31,20000.0,22000.0,22000.0
62,2016-04-01,20000.0,22000.0,22000.0
63,2016-04-04,26000.0,28000.0,28000.0
64,2016-04-05,26000.0,28000.0,28000.0
65,2016-04-06,30000.0,33000.0,33000.0
66,2016-04-07,30000.0,33000.0,33000.0
67,2016-04-08,30000.0,33000.0,33000.0
68,2016-04-09,30000.0,33000.0,33000.0
69,2016-04-11,30000.0,33000.0,33000.0
70,2016-04-12,30000.0,33000.0,33000.0
71,2016-04-13,26000.0,28000.0,28000.0
72,2016-04-14,26000.0,28000.0,28000.0
73,2016-04-15,26000.0,28000.0,28000.0
74,2016-04-18,30000.0,33000.0,33000.0
75,2016-04-19,26000.0,28000.0,28000.0
76,2016-04-20,26000.0,28000.0,28000.0
77,2016-04-21,30000.0,33000.0,33000.0
78,2016-04-22,30000.0,33000.0,33000.0
79,2016-04-23,26000.0,28000.0,28000.0
80,2016-04-25,20000.0,23000.0,23000.0
81,2016-04-26,20000.0,23000.0,23000.0
82,2016-04-27,26000.0,28000.0,28000.0
83,2016-04-28,26000.0,28000.0,28000.0
84,2016-04-29,21000.0,23000.0,23000.0
85,2016-05-02,21000.0,23000.0,23000.0
86,2016-05-03,26000.0,28000.0,28000.0
87,2016-05-04,26000.0,28000.0,28000.0
88,2016-05-05,26000.0,28000.0,28000.0
89,2016-05-06,26000.0,28000.0,28000.0
90,2016-05-07,30000.0,33000.0,33000.0
91,2016-05-10,20000.0,23000.0,23000.0
92,2016-05-11,24000.0,26000.0,26000.0
93,2016-05-12,20000.0,23000.0,23000.0
94,2016-05-13,26000.0,28000.0,28000.0
95,2016-05-16,20000.0,23000.0,23000.0
96,2016-05-17,20000.0,23000.0,23000.0
97,2016-05-18,20000.0,23000.0,23000.0
98,2016-05-19,16000.0,18000.0,18000.0
99,2016-05-20,16000.0,18000.0,18000.0
100,2016-05-21,20000.0,23000.0,23000.0
101,2016-05-23,18000.0,19000.0,19000.0
102,2016-05-24,18000.0,19000.0,19000.0
103,2016-05-25,18000.0,19000.0,19000.0
104,2016-05-26,18000.0,19000.0,19000.0
105,2016-05-27,18000.0,19000.0,19000.0
106,2016-05-31,18000.0,19000.0,19000.0
107,2016-06-01,18000.0,19000.0,19000.0
108,2016-06-02,18000.0,19000.0,19000.0
109,2016-06-03,18000.0,19000.0,19000.0
110,2016-06-04,18000.0,19000.0,19000.0
111,2016-06-07,24000.0,26000.0,26000.0
112,2016-06-08,24000.0,26000.0,26000.0
113,2016-06-09,21000.0,23000.0,23000.0
114,2016-06-10,21000.0,23000.0,23000.0
115,2016-06-13,11000.0,13000.0,13000.0
116,2016-06-14,11000.0,13000.0,13000.0
117,2016-06-15,11000.0,13000.0,13000.0
118,2016-06-16,11000.0,13000.0,13000.0
119,2016-06-17,11000.0,13000.0,13000.0
120,2016-06-20,11000.0,13000.0,13000.0
121,2016-06-21,11000.0,13000.0,13000.0
122,2016-06-22,11000.0,13000.0,13000.0
123,2016-06-23,11000.0,13000.0,13000.0
124,2016-06-24,11000.0,13000.0,13000.0
125,2016-06-27,11000.0,13000.0,13000.0
126,2016-06-28,11000.0,13000.0,13000.0
127,2016-06-29,11000.0,13000.0,13000.0
128,2016-06-30,12000.0,13000.0,13000.0
129,2016-07-01,13000.0,14000.0,14000.0
130,2016-07-02,13000.0,14000.0,14000.0
131,2016-07-05,14000.0,15000.0,15000.0
132,2016-07-06,14000.0,15000.0,15000.0
133,2016-07-07,14000.0,15000.0,15000.0
134,2016-07-08,14000.0,15000.0,15000.0
135,2016-07-11,16000.0,18000.0,18000.0
136,2016-07-12,14000.0,16000.0,16000.0
137,2016-07-13,14000.0,16000.0,16000.0
138,2016-07-14,14000.0,16000.0,16000.0
139,2016-07-15,14000.0,16000.0,16000.0
140,2016-07-16,13000.0,14000.0,14000.0
141,2016-07-18,13000.0,14000.0,14000.0
142,2016-07-19,13000.0,14000.0,14000.0
143,2016-07-21,13000.0,14000.0,14000.0
144,2016-07-22,13000.0,14000.0,14000.0
145,2016-07-25,13000.0,14000.0,14000.0
146,2016-07-26,13000.0,14000.0,14000.0
147,2016-07-27,13000.0,14000.0,14000.0
148,2016-07-28,12000.0,13000.0,13000.0
149,2016-07-29,13000.0,14000.0,14000.0
150,2016-08-01,13000.0,14000.0,14000.0
151,2016-08-02,13000.0,14000.0,14000.0
152,2016-08-03,13000.0,14000.0,14000.0
153,2016-08-04,13000.0,14000.0,14000.0
154,2016-08-05,13000.0,14000.0,14000.0
155,2016-08-06,13000.0,14000.0,14000.0
156,2016-08-08,13000.0,14000.0,14000.0
157,2016-08-09,13000.0,14000.0,14000.0
158,2016-08-10,13000.0,14000.0,14000.0
159,2016-08-11,13000.0,14000.0,14000.0
160,2016-08-12,12000.0,15000.0,15000.0
161,2016-08-16,11000.0,13000.0,13000.0
162,2016-08-17,11000.0,13000.0,13000.0
163,2016-08-18,11000.0,13000.0,13000.0
164,2016-08-19,11000.0,13000.0,13000.0
165,2016-08-20,11000.0,13000.0,13000.0
166,2016-08-22,11000.0,13000.0,13000.0
167,2016-08-23,11000.0,13000.0,13000.0
168,2016-08-24,11000.0,13000.0,13000.0
169,2016-08-25,11000.0,13000.0,13000.0
170,2016-08-26,11000.0,13000.0,13000.0
171,2016-08-29,11000.0,13000.0,13000.0
172,2016-08-30,11000.0,13000.0,13000.0
173,2016-08-31,11000.0,13000.0,13000.0
174,2016-09-01,11000.0,13000.0,13000.0
175,2016-09-02,11000.0,13000.0,13000.0
176,2016-09-03,11000.0,13000.0,13000.0
177,2016-09-05,11000.0,13000.0,13000.0
178,2016-09-06,11000.0,13000.0,13000.0
179,2016-09-07,11000.0,13000.0,13000.0
180,2016-09-08,11000.0,13000.0,13000.0
181,2016-09-09,11000.0,13000.0,13000.0
182,2016-09-10,11000.0,13000.0,13000.0
183,2016-09-12,11000.0,13000.0,13000.0
184,2016-09-13,11000.0,13000.0,13000.0
185,2016-09-15,11000.0,13000.0,13000.0
186,2016-09-16,11000.0,13000.0,13000.0
187,2016-09-17,14000.0,15000.0,15000.0
188,2016-09-19,14000.0,15000.0,15000.0
189,2016-09-20,14000.0,15000.0,15000.0
190,2016-09-21,14000.0,15000.0,15000.0
191,2016-09-22,14000.0,15000.0,15000.0
192,2016-09-23,14000.0,15000.0,15000.0
193,2016-09-26,12000.0,13000.0,13000.0
194,2016-09-27,12000.0,13000.0,13000.0
195,2016-09-28,12000.0,13000.0,13000.0
196,2016-09-29,12000.0,13000.0,13000.0
197,2016-09-30,12000.0,13000.0,13000.0
198,2016-10-01,12000.0,13000.0,13000.0
199,2016-10-03,12000.0,13000.0,13000.0
200,2016-10-04,12000.0,13000.0,13000.0
201,2016-10-05,14000.0,16000.0,16000.0
202,2016-10-06,14000.0,16000.0,16000.0
203,2016-10-07,13000.0,14000.0,14000.0
204,2016-10-10,13000.0,14000.0,14000.0
205,2016-10-11,10000.0,11000.0,11000.0
206,2016-10-12,8000.0,9000.0,9000.0
207,2016-10-13,8000.0,9000.0,9000.0
208,2016-10-14,8000.0,9000.0,9000.0
209,2016-10-15,8000.0,9000.0,9000.0
210,2016-10-18,8000.0,9000.0,9000.0
211,2016-10-19,8000.0,9000.0,9000.0
212,2016-10-20,8000.0,9000.0,9000.0
213,2016-10-21,8000.0,9000.0,9000.0
214,2016-10-24,8000.0,9000.0,9000.0
215,2016-10-25,8000.0,9000.0,9000.0
216,2016-10-26,8000.0,9000.0,9000.0
217,2016-10-27,8000.0,9000.0,9000.0
218,2016-10-28,8000.0,9000.0,9000.0
219,2016-10-29,8000.0,9000.0,9000.0
220,2016-10-31,8000.0,9000.0,9000.0
221,2016-11-01,8000.0,9000.0,9000.0
222,2016-11-02,9000.0,10000.0,10000.0
223,2016-11-03,10000.0,11000.0,11000.0
224,2016-11-04,10000.0,11000.0,11000.0
225,2016-11-08,10000.0,11000.0,11000.0
226,2016-11-09,10000.0,11000.0,11000.0
227,2016-11-10,10000.0,11000.0,11000.0
228,2016-11-11,10000.0,11000.0,11000.0
229,2016-11-12,12000.0,13000.0,13000.0
230,2016-11-15,11000.0,12000.0,12000.0
231,2016-11-16,11000.0,12000.0,12000.0
232,2016-11-17,11000.0,12000.0,12000.0
233,2016-11-18,11000.0,12000.0,12000.0
234,2016-11-21,11000.0,12000.0,12000.0
235,2016-11-22,11000.0,12000.0,12000.0
236,2016-11-23,11000.0,12000.0,12000.0
237,2016-11-24,11000.0,12000.0,12000.0
238,2016-11-25,11000.0,12000.0,12000.0
239,2016-11-26,11000.0,12000.0,12000.0
240,2016-11-28,11000.0,12000.0,12000.0
241,2016-11-29,11000.0,12000.0,12000.0
242,2016-11-30,11000.0,12000.0,12000.0
243,2016-12-01,11000.0,12000.0,12000.0
244,2016-12-02,11000.0,12000.0,12000.0
245,2016-12-05,13000.0,14000.0,14000.0
246,2016-12-06,13000.0,14000.0,14000.0
247,2016-12-07,13000.0,14000.0,14000.0
248,2016-12-09,13000.0,14000.0,14000.0
249,2016-12-10,13000.0,14000.0,14000.0
250,2016-12-12,13000.0,14000.0,14000.0
251,2016-12-13,13000.0,14000.0,14000.0
252,2016-12-14,14000.0,15000.0,15000.0
253,2016-12-15,14000.0,15000.0,15000.0
254,2016-12-16,14000.0,16000.0,16000.0
255,2016-12-19,14000.0,16000.0,16000.0
256,2016-12-20,14000.0,16000.0,16000.0
257,2016-12-21,13000.0,14000.0,14000.0
258,2016-12-22,13000.0,14000.0,14000.0
259,2016-12-23,13000.0,14000.0,14000.0
260,2016-12-24,13000.0,14000.0,14000.0
261,2016-12-26,14000.0,16000.0,16000.0
262,2016-12-27,14000.0,16000.0,16000.0
263,2016-12-28,14000.0,16000.0,16000.0
264,2016-12-29,14000.0,16000.0,16000.0
265,2016-12-30,14000.0,16000.0,16000.0
266,2017-01-02,14000.0,16000.0,16000.0
267,2017-01-03,14000.0,16000.0,16000.0
268,2017-01-04,14000.0,16000.0,16000.0
269,2017-01-05,14000.0,16000.0,16000.0
270,2017-01-06,14000.0,16000.0,16000.0
271,2017-01-07,14000.0,16000.0,16000.0
272,2017-01-10,14000.0,15000.0,15000.0
273,2017-01-11,14000.0,15000.0,15000.0
274,2017-01-12,14000.0,15000.0,15000.0
275,2017-01-13,14000.0,15000.0,15000.0
276,2017-01-14,15000.0,16000.0,16000.0
277,2017-01-16,15000.0,16000.0,16000.0
278,2017-01-17,15000.0,16000.0,16000.0
279,2017-01-18,15000.0,16000.0,16000.0
280,2017-01-19,13000.0,14000.0,14000.0
281,2017-01-20,13000.0,14000.0,14000.0
282,2017-01-21,14000.0,16000.0,16000.0
283,2017-01-23,16000.0,18000.0,18000.0
284,2017-01-25,16000.0,18000.0,18000.0
285,2017-01-26,16000.0,17000.0,17000.0
286,2017-01-27,16000.0,17000.0,17000.0
287,2017-01-30,15000.0,17000.0,17000.0
288,2017-01-31,18000.0,20000.0,20000.0
289,2017-02-01,20000.0,22000.0,22000.0
290,2017-02-02,20000.0,22000.0,22000.0
291,2017-02-03,20000.0,22000.0,22000.0
292,2017-02-06,20000.0,22000.0,22000.0
293,2017-02-07,20000.0,22000.0,22000.0
294,2017-02-08,20000.0,22000.0,22000.0
295,2017-02-09,20000.0,22000.0,22000.0
296,2017-02-10,20000.0,22000.0,22000.0
297,2017-02-13,20000.0,22000.0,22000.0
298,2017-02-14,18000.0,20000.0,20000.0
299,2017-02-15,14000.0,16000.0,16000.0
300,2017-02-16,14000.0,16000.0,16000.0
301,2017-02-17,14000.0,16000.0,16000.0
302,2017-02-20,14000.0,16000.0,16000.0
303,2017-02-21,16000.0,18000.0,18000.0
304,2017-02-22,16000.0,18000.0,18000.0
305,2017-02-23,16000.0,18000.0,18000.0
306,2017-02-24,16000.0,18000.0,18000.0
307,2017-02-27,16000.0,18000.0,18000.0
308,2017-02-28,16000.0,18000.0,18000.0
309,2017-03-01,16000.0,18000.0,18000.0
310,2017-03-02,18000.0,20000.0,20000.0
311,2017-03-03,20000.0,22000.0,22000.0
312,2017-03-07,18000.0,20000.0,20000.0
313,2017-03-09,16000.0,18000.0,18000.0
314,2017-03-10,16000.0,18000.0,18000.0
315,2017-03-13,16000.0,18000.0,18000.0
316,2017-03-14,16000.0,18000.0,18000.0
317,2017-03-15,16000.0,18000.0,18000.0
318,2017-03-16,20000.0,22000.0,22000.0
319,2017-03-17,22000.0,24000.0,24000.0
320,2017-03-18,22000.0,24000.0,24000.0
321,2017-03-21,20000.0,22000.0,22000.0
322,2017-03-22,16000.0,18000.0,18000.0
323,2017-03-23,16000.0,18000.0,18000.0
324,2017-03-24,20000.0,22000.0,22000.0
325,2017-03-27,18000.0,19000.0,19000.0
326,2017-03-28,18000.0,20000.0,20000.0
327,2017-03-29,16000.0,18000.0,18000.0
328,2017-03-30,16000.0,18000.0,18000.0
329,2017-03-31,18000.0,20000.0,20000.0
330,2017-04-01,18000.0,20000.0,20000.0
331,2017-04-03,18000.0,20000.0,20000.0
332,2017-04-04,16000.0,18000.0,18000.0
333,2017-04-05,18000.0,20000.0,20000.0
334,2017-04-06,18000.0,19000.0,19000.0
335,2017-04-07,16000.0,17000.0,17000.0
336,2017-04-10,15000.0,16000.0,16000.0
337,2017-04-11,14000.0,15000.0,15000.0
338,2017-04-12,13000.0,14000.0,14000.0
339,2017-04-17,18000.0,19000.0,19000.0
340,2017-04-18,14000.0,15000.0,15000.0
341,2017-04-19,12000.0,13000.0,13000.0
342,2017-04-20,13000.0,14000.0,14000.0
343,2017-04-21,14000.0,16000.0,16000.0
344,2017-04-22,16000.0,18000.0,18000.0
345,2017-04-24,16000.0,18000.0,18000.0
346,2017-04-25,16000.0,18000.0,18000.0
347,2017-04-26,16000.0,18000.0,18000.0
348,2017-04-27,16000.0,18000.0,18000.0
349,2017-04-28,16000.0,18000.0,18000.0
350,2017-05-02,16000.0,18000.0,18000.0
351,2017-05-03,16000.0,18000.0,18000.0
352,2017-05-04,16000.0,18000.0,18000.0
353,2017-05-05,16000.0,18000.0,18000.0
354,2017-05-06,18000.0,20000.0,20000.0
355,2017-05-08,18000.0,20000.0,20000.0
356,2017-05-09,16000.0,18000.0,18000.0
357,2017-05-10,16000.0,18000.0,18000.0
358,2017-05-11,16000.0,18000.0,18000.0
359,2017-05-12,16000.0,18000.0,18000.0
360,2017-05-15,16000.0,18000.0,18000.0
361,2017-05-16,16000.0,18000.0,18000.0
362,2017-05-17,16000.0,18000.0,18000.0
363,2017-05-18,18000.0,20000.0,20000.0
364,2017-05-19,160000.0,18000.0,18000.0
365,2017-05-22,18000.0,20000.0,20000.0
366,2017-05-23,18000.0,20000.0,20000.0
367,2017-05-24,18000.0,20000.0,20000.0
368,2017-05-25,18000.0,20000.0,20000.0
369,2017-05-26,18000.0,20000.0,20000.0
370,2017-05-27,18000.0,20000.0,20000.0
371,2017-05-30,15000.0,16000.0,16000.0
372,2017-05-31,15000.0,16000.0,16000.0
373,2017-06-01,15000.0,16000.0,16000.0
374,2017-06-02,15000.0,16000.0,16000.0
375,2017-06-03,15000.0,16000.0,16000.0
376,2017-06-05,15000.0,16000.0,16000.0
377,2017-06-06,15000.0,16000.0,16000.0
378,2017-06-07,15000.0,16000.0,16000.0
379,2017-06-08,15000.0,16000.0,16000.0
380,2017-06-09,15000.0,16000.0,16000.0
381,2017-06-12,15000.0,16000.0,16000.0
382,2017-06-13,15000.0,16000.0,16000.0
383,2017-06-14,15000.0,16000.0,16000.0
384,2017-06-15,15000.0,16000.0,16000.0
385,2017-06-16,15000.0,16000.0,16000.0
386,2017-06-20,15000.0,16000.0,16000.0
387,2017-06-21,15000.0,16000.0,16000.0
388,2017-06-22,15000.0,16000.0,16000.0
389,2017-06-23,15000.0,16000.0,16000.0
390,2017-06-24,15000.0,16000.0,16000.0
391,2017-06-27,15000.0,16000.0,16000.0
392,2017-06-28,15000.0,16000.0,16000.0
393,2017-06-29,15000.0,16000.0,16000.0
394,2017-06-30,15000.0,16000.0,16000.0
395,2017-07-04,15000.0,16000.0,16000.0
396,2017-07-05,15000.0,16000.0,16000.0
397,2017-07-06,15000.0,16000.0,16000.0
398,2017-07-07,15000.0,16000.0,16000.0
399,2017-07-08,15000.0,16000.0,16000.0
400,2017-07-10,15000.0,16000.0,16000.0
401,2017-07-11,15000.0,16000.0,16000.0
402,2017-07-12,15000.0,16000.0,16000.0
403,2017-07-13,15000.0,16000.0,16000.0
404,2017-07-14,15000.0,16000.0,16000.0
405,2017-07-17,15000.0,16000.0,16000.0
406,2017-07-18,15000.0,16000.0,16000.0
407,2017-07-19,15000.0,16000.0,16000.0
408,2017-07-21,15000.0,16000.0,16000.0
409,2017-07-22,15000.0,16000.0,16000.0
410,2017-07-24,16000.0,17000.0,17000.0
411,2017-07-25,16000.0,17000.0,17000.0
412,2017-07-26,16000.0,17000.0,17000.0
413,2017-07-27,16000.0,17000.0,17000.0
414,2017-07-28,16000.0,17000.0,17000.0
415,2017-07-31,15000.0,16000.0,16000.0
416,2017-08-01,15000.0,16000.0,16000.0
417,2017-08-02,15000.0,16000.0,16000.0
418,2017-08-03,15000.0,16000.0,16000.0
419,2017-08-04,15000.0,16000.0,16000.0
420,2017-08-05,15000.0,16000.0,16000.0
421,2017-08-08,15000.0,16000.0,16000.0
422,2017-08-09,15000.0,16000.0,16000.0
423,2017-08-10,15000.0,16000.0,16000.0
424,2017-08-11,15000.0,16000.0,16000.0
425,2017-08-14,15000.0,16000.0,16000.0
426,2017-08-15,15000.0,16000.0,16000.0
427,2017-08-16,15000.0,16000.0,16000.0
428,2017-08-17,15000.0,16000.0,16000.0
429,2017-08-18,15000.0,16000.0,16000.0
430,2017-08-19,15000.0,16000.0,16000.0
431,2017-08-22,15000.0,16000.0,16000.0
432,2017-08-23,15000.0,16000.0,16000.0
433,2017-08-24,15000.0,16000.0,16000.0
434,2017-08-25,15000.0,16000.0,16000.0
435,2017-08-28,15000.0,16000.0,16000.0
436,2017-08-29,15000.0,16000.0,16000.0
437,2017-08-30,15000.0,16000.0,16000.0
438,2017-08-31,15000.0,16000.0,16000.0
439,2017-09-01,15000.0,16000.0,16000.0
440,2017-09-02,15000.0,16000.0,16000.0
441,2017-09-04,16000.0,17000.0,17000.0
442,2017-09-05,16000.0,17000.0,17000.0
443,2017-09-06,16000.0,17000.0,17000.0
444,2017-09-08,17000.0,18000.0,18000.0
445,2017-09-11,16000.0,17000.0,17000.0
446,2017-09-12,16000.0,17000.0,17000.0
447,2017-09-13,16000.0,17000.0,17000.0
448,2017-09-14,16000.0,17000.0,17000.0
449,2017-09-15,16000.0,17000.0,17000.0
450,2017-09-16,16000.0,17000.0,17000.0
451,2017-09-18,16000.0,17000.0,17000.0
452,2017-09-19,16000.0,17000.0,17000.0
453,2017-09-20,15000.0,16000.0,16000.0
454,2017-09-21,15000.0,16000.0,16000.0
455,2017-09-22,15000.0,16000.0,16000.0
456,2017-09-25,14000.0,16000.0,16000.0
457,2017-09-26,14000.0,16000.0,16000.0
458,2017-09-27,14000.0,16000.0,16000.0
459,2017-09-28,14000.0,16000.0,16000.0
460,2017-09-29,14000.0,16000.0,16000.0
461,2017-09-30,14000.0,16000.0,16000.0
462,2017-10-02,14000.0,16000.0,16000.0
463,2017-10-03,13000.0,15000.0,15000.0
464,2017-10-04,13000.0,15000.0,15000.0
465,2017-10-05,13000.0,15000.0,15000.0
466,2017-10-06,12000.0,14000.0,14000.0
467,2017-10-09,15000.0,16000.0,16000.0
468,2017-10-10,15000.0,16000.0,16000.0
469,2017-10-11,15000.0,16000.0,16000.0
470,2017-10-12,15000.0,16000.0,16000.0
471,2017-10-13,15000.0,16000.0,16000.0
472,2017-10-14,15000.0,16000.0,16000.0
473,2017-10-17,15000.0,16000.0,16000.0
474,2017-10-18,15000.0,16000.0,16000.0
475,2017-10-19,15000.0,16000.0,16000.0
476,2017-10-20,15000.0,16000.0,16000.0
477,2017-10-23,15000.0,16000.0,16000.0
478,2017-10-24,15000.0,16000.0,16000.0
479,2017-10-25,15000.0,16000.0,16000.0
480,2017-10-26,15000.0,16000.0,16000.0
481,2017-10-27,15000.0,16000.0,16000.0
482,2017-10-30,15000.0,16000.0,16000.0
483,2017-10-31,12000.0,13000.0,13000.0
484,2017-11-01,12000.0,13000.0,13000.0
485,2017-11-02,13000.0,14000.0,14000.0
486,2017-11-03,13000.0,14000.0,14000.0
487,2017-11-07,13000.0,14000.0,14000.0
488,2017-11-08,13000.0,14000.0,14000.0
489,2017-11-09,13000.0,14000.0,14000.0
490,2017-11-10,13000.0,14000.0,14000.0
491,2017-11-14,14000.0,16000.0,16000.0
492,2017-11-15,14000.0,16000.0,16000.0
493,2017-11-16,14000.0,16000.0,16000.0
494,2017-11-17,14000.0,16000.0,16000.0
495,2017-11-20,14000.0,16000.0,16000.0
496,2017-11-21,14000.0,16000.0,16000.0
497,2017-11-22,14000.0,16000.0,16000.0
498,2017-11-23,14000.0,16000.0,16000.0
499,2017-11-24,14000.0,16000.0,16000.0
500,2017-11-25,14000.0,16000.0,16000.0
501,2017-11-27,14000.0,16000.0,16000.0
502,2017-11-28,14000.0,16000.0,16000.0
503,2017-11-29,14000.0,16000.0,16000.0
504,2017-11-30,14000.0,16000.0,16000.0
505,2017-12-01,14000.0,16000.0,16000.0
506,2017-12-02,14000.0,16000.0,16000.0
507,2017-12-04,11000.0,13000.0,13000.0
508,2017-12-05,10000.0,14000.0,14000.0
509,2017-12-07,10000.0,14000.0,14000.0
510,2017-12-11,13000.0,14000.0,14000.0
511,2017-12-12,13000.0,14000.0,14000.0
512,2017-12-13,13000.0,14000.0,14000.0
513,2017-12-14,13000.0,14000.0,14000.0
514,2017-12-15,13000.0,14000.0,14000.0
515,2017-12-16,13000.0,14000.0,14000.0
516,2017-12-18,13000.0,14000.0,14000.0
517,2017-12-19,13000.0,14000.0,14000.0
518,2017-12-20,13000.0,14000.0,14000.0
519,2017-12-21,13000.0,14000.0,14000.0
520,2017-12-22,13000.0,14000.0,14000.0
521,2017-12-26,1800.0,2000.0,2000.0
522,2017-12-27,1800.0,2000.0,2000.0
523,2017-12-28,1800.0,2000.0,2000.0
524,2017-12-29,1800.0,2000.0,2000.0
525,2018-01-02,10000.0,11000.0,11000.0
526,2018-01-03,10000.0,11000.0,11000.0
527,2018-01-04,10000.0,11000.0,11000.0
528,2018-01-05,10000.0,11000.0,11000.0
529,2018-01-06,10000.0,11000.0,11000.0
530,2018-01-09,10000.0,11000.0,11000.0
531,2018-01-10,10000.0,11000.0,11000.0
532,2018-01-11,14000.0,15000.0,15000.0
533,2018-01-12,13000.0,14000.0,14000.0
534,2018-01-15,13000.0,14000.0,14000.0
535,2018-01-16,13000.0,14000.0,14000.0
536,2018-01-17,13000.0,14000.0,14000.0
537,2018-01-18,13000.0,14000.0,14000.0
538,2018-01-19,13000.0,14000.0,14000.0
539,2018-01-20,13000.0,14000.0,14000.0
540,2018-01-22,13000.0,14000.0,14000.0
541,2018-01-23,13000.0,14000.0,14000.0
542,2018-01-24,13000.0,14000.0,14000.0
543,2018-01-25,13000.0,14000.0,14000.0
544,2018-01-26,13000.0,14000.0,14000.0
545,2018-01-27,13000.0,14000.0,14000.0
546,2018-01-29,13000.0,14000.0,14000.0
547,2018-01-30,16000.0,17000.0,17000.0
548,2018-01-31,16000.0,17000.0,17000.0
549,2018-02-02,16000.0,17000.0,17000.0
550,2018-02-05,16000.0,17000.0,17000.0
551,2018-02-06,18000.0,19000.0,19000.0
552,2018-02-07,18000.0,19000.0,19000.0
553,2018-02-08,18000.0,19000.0,19000.0
554,2018-02-09,18000.0,19000.0,19000.0
555,2018-02-12,18000.0,19000.0,19000.0
556,2018-02-13,18000.0,19000.0,19000.0
557,2018-02-14,18000.0,19000.0,19000.0
558,2018-02-15,18000.0,19000.0,19000.0
559,2018-02-16,18000.0,19000.0,19000.0
560,2018-02-19,18000.0,20000.0,20000.0
561,2018-02-20,18000.0,20000.0,20000.0
562,2018-02-21,18000.0,20000.0,20000.0
563,2018-02-22,16000.0,17000.0,17000.0
564,2018-02-23,16000.0,17000.0,17000.0
565,2018-02-26,16000.0,18000.0,18000.0
566,2018-02-27,16000.0,18000.0,18000.0
567,2018-02-28,16000.0,18000.0,18000.0
568,2018-03-01,16000.0,18000.0,18000.0
569,2018-03-02,16000.0,18000.0,18000.0
570,2018-03-03,16000.0,18000.0,18000.0
571,2018-03-05,18000.0,20000.0,20000.0
572,2018-03-06,18000.0,20000.0,20000.0
573,2018-03-07,18000.0,20000.0,20000.0
574,2018-03-08,18000.0,19000.0,19000.0
575,2018-03-09,18000.0,19000.0,19000.0
576,2018-03-10,18000.0,19000.0,19000.0
577,2018-03-12,18000.0,19000.0,19000.0
578,2018-03-13,18000.0,19000.0,19000.0
579,2018-03-14,18000.0,19000.0,19000.0
580,2018-03-15,14000.0,16000.0,16000.0
581,2018-03-16,16000.0,18000.0,18000.0
