fecha,corriente,primera,extra,year,month,day
2020-11-07,14000.0,16000.0,16000.0,2020,11,Saturday
2020-11-09,14000.0,16000.0,16000.0,2020,11,Monday
2020-11-10,13000.0,14000.0,14000.0,2020,11,Tuesday
2020-11-11,13000.0,14000.0,14000.0,2020,11,Wednesday
2020-11-12,13000.0,14000.0,14000.0,2020,11,Thursday
2020-11-13,14000.0,16000.0,16000.0,2020,11,Friday
2020-11-14,14000.0,16000.0,16000.0,2020,11,Saturday
2020-11-17,12000.0,13000.0,13000.0,2020,11,Tuesday
2020-11-18,12000.0,13000.0,13000.0,2020,11,Wednesday
2020-11-19,12000.0,13000.0,13000.0,2020,11,Thursday
2020-11-20,14000.0,16000.0,16000.0,2020,11,Friday
2020-11-21,16000.0,18000.0,18000.0,2020,11,Saturday
2020-11-23,16000.0,18000.0,18000.0,2020,11,Monday
2020-11-24,14000.0,15000.0,15000.0,2020,11,Tuesday
2020-11-25,14000.0,15000.0,15000.0,2020,11,Wednesday
2020-11-26,14000.0,15000.0,15000.0,2020,11,Thursday
2020-11-27,14000.0,15000.0,15000.0,2020,11,Friday
2020-11-28,14000.0,15000.0,15000.0,2020,11,Saturday
2020-11-30,15000.0,18000.0,18000.0,2020,11,Monday
2020-12-01,12000.0,13000.0,13000.0,2020,12,Tuesday
2020-12-02,12500.0,15000.0,15000.0,2020,12,Wednesday
2020-12-03,12500.0,15000.0,15000.0,2020,12,Thursday
2020-12-04,12500.0,15000.0,15000.0,2020,12,Friday
2020-12-05,12500.0,15000.0,15000.0,2020,12,Saturday
2020-12-07,10000.0,12500.0,12500.0,2020,12,Monday
2020-12-09,11000.0,12000.0,12000.0,2020,12,Wednesday
2020-12-10,11000.0,12000.0,12000.0,2020,12,Thursday
2020-12-11,10000.0,11500.0,11500.0,2020,12,Friday
2020-12-12,10000.0,11500.0,11500.0,2020,12,Saturday
2020-12-14,10000.0,11500.0,11500.0,2020,12,Monday
2020-12-15,10000.0,11500.0,11500.0,2020,12,Tuesday
2020-12-16,8000.0,9000.0,9000.0,2020,12,Wednesday
2020-12-17,10000.0,11000.0,11000.0,2020,12,Thursday
2020-12-18,10000.0,11000.0,11000.0,2020,12,Friday
2020-12-19,10000.0,11000.0,11000.0,2020,12,Saturday
2020-12-21,10000.0,11000.0,11000.0,2020,12,Monday
2020-12-22,10000.0,11000.0,11000.0,2020,12,Tuesday
2020-12-23,10000.0,11000.0,11000.0,2020,12,Wednesday
2020-12-24,10000.0,11000.0,11000.0,2020,12,Thursday
2020-12-26,10000.0,11000.0,11000.0,2020,12,Saturday
2020-12-28,10000.0,11000.0,11000.0,2020,12,Monday
2020-12-29,10000.0,11000.0,11000.0,2020,12,Tuesday
2020-12-30,10000.0,11000.0,11000.0,2020,12,Wednesday
2020-12-31,10000.0,11000.0,11000.0,2020,12,Thursday
2021-01-04,13000.0,15000.0,15000.0,2021,1,Monday
2021-01-05,11000.0,12000.0,12000.0,2021,1,Tuesday
2021-01-06,11000.0,12000.0,12000.0,2021,1,Wednesday
2021-01-07,11000.0,12000.0,12000.0,2021,1,Thursday
2021-01-08,15000.0,17500.0,17500.0,2021,1,Friday
2021-01-09,15000.0,17500.0,17500.0,2021,1,Saturday
2021-01-11,20000.0,22500.0,22500.0,2021,1,Monday
2021-01-12,12000.0,13000.0,13000.0,2021,1,Tuesday
2021-01-13,12000.0,13000.0,13000.0,2021,1,Wednesday
2021-01-14,12000.0,13000.0,13000.0,2021,1,Thursday
2021-01-15,16000.0,18000.0,18000.0,2021,1,Friday
2021-01-17,18000.0,20000.0,20000.0,2021,1,Sunday
2021-01-18,18000.0,20000.0,20000.0,2021,1,Monday
2021-01-19,18000.0,20000.0,20000.0,2021,1,Tuesday
2021-01-20,18000.0,20000.0,20000.0,2021,1,Wednesday
2021-01-21,18000.0,19000.0,19000.0,2021,1,Thursday
2021-01-22,14000.0,16000.0,16000.0,2021,1,Friday
2021-01-25,14000.0,16000.0,16000.0,2021,1,Monday
2021-01-26,15000.0,16000.0,16000.0,2021,1,Tuesday
2021-01-27,15000.0,16000.0,16000.0,2021,1,Wednesday
2021-01-28,15000.0,16000.0,16000.0,2021,1,Thursday
2021-01-29,18000.0,20000.0,20000.0,2021,1,Friday
2021-01-30,18000.0,20000.0,20000.0,2021,1,Saturday
2021-02-01,18000.0,20000.0,20000.0,2021,2,Monday
2021-02-02,16000.0,17000.0,17000.0,2021,2,Tuesday
2021-02-03,16000.0,17000.0,17000.0,2021,2,Wednesday
2021-02-04,16000.0,17000.0,17000.0,2021,2,Thursday
2021-02-05,16000.0,17000.0,17000.0,2021,2,Friday
2021-02-06,16000.0,17000.0,17000.0,2021,2,Saturday
2021-02-08,16000.0,17000.0,17000.0,2021,2,Monday
2021-02-09,16000.0,17000.0,17000.0,2021,2,Tuesday
2021-02-10,16000.0,17000.0,17000.0,2021,2,Wednesday
2021-02-11,10000.0,12500.0,12500.0,2021,2,Thursday
2021-02-12,15000.0,16500.0,16500.0,2021,2,Friday
2021-02-13,15000.0,16500.0,16500.0,2021,2,Saturday
2021-02-15,15000.0,16500.0,16500.0,2021,2,Monday
2021-02-16,15000.0,16500.0,16500.0,2021,2,Tuesday
2021-02-17,15000.0,16500.0,16500.0,2021,2,Wednesday
2021-02-18,15000.0,16500.0,16500.0,2021,2,Thursday
2021-02-19,15000.0,16500.0,16500.0,2021,2,Friday
2021-02-20,16000.0,18000.0,18000.0,2021,2,Saturday
2021-02-22,16000.0,18000.0,18000.0,2021,2,Monday
2021-02-23,16000.0,17000.0,17000.0,2021,2,Tuesday
2021-02-24,18000.0,20000.0,20000.0,2021,2,Wednesday
2021-02-25,20000.0,22000.0,22000.0,2021,2,Thursday
2021-02-26,20000.0,22000.0,22000.0,2021,2,Friday
2021-02-27,22000.0,24000.0,24000.0,2021,2,Saturday
2021-03-01,22000.0,24000.0,24000.0,2021,3,Monday
2021-03-02,28000.0,30000.0,30000.0,2021,3,Tuesday
2021-03-03,22500.0,25000.0,25000.0,2021,3,Wednesday
2021-03-04,22500.0,25000.0,25000.0,2021,3,Thursday
2021-03-05,22500.0,25000.0,25000.0,2021,3,Friday
2021-03-06,22500.0,25000.0,25000.0,2021,3,Saturday
2021-03-08,22500.0,25000.0,25000.0,2021,3,Monday
2021-03-09,20000.0,22000.0,22000.0,2021,3,Tuesday
2021-03-10,20000.0,20000.0,20000.0,2021,3,Wednesday
2021-03-11,20000.0,20000.0,20000.0,2021,3,Thursday
2021-03-12,20000.0,20000.0,20000.0,2021,3,Friday
2021-03-13,20000.0,20000.0,20000.0,2021,3,Saturday
2021-03-15,20000.0,20000.0,20000.0,2021,3,Monday
2021-03-16,20000.0,20000.0,20000.0,2021,3,Tuesday
2021-03-17,20000.0,20000.0,20000.0,2021,3,Wednesday
2021-03-18,20000.0,20000.0,20000.0,2021,3,Thursday
2021-03-19,20000.0,20000.0,20000.0,2021,3,Friday
2021-03-22,20000.0,20000.0,20000.0,2021,3,Monday
2021-03-23,16000.0,18000.0,18000.0,2021,3,Tuesday
2021-03-24,16000.0,18000.0,18000.0,2021,3,Wednesday
2021-03-25,16000.0,18000.0,18000.0,2021,3,Thursday
2021-03-26,16000.0,18000.0,18000.0,2021,3,Friday
2021-03-27,16000.0,18000.0,18000.0,2021,3,Saturday
2021-03-29,16000.0,18000.0,18000.0,2021,3,Monday
2021-03-30,14000.0,15000.0,15000.0,2021,3,Tuesday
2021-03-31,14000.0,15000.0,15000.0,2021,3,Wednesday
2021-04-03,14000.0,16000.0,16000.0,2021,4,Saturday
2021-04-05,18000.0,20000.0,20000.0,2021,4,Monday
2021-04-06,12000.0,14000.0,14000.0,2021,4,Tuesday
2021-04-07,12000.0,14000.0,14000.0,2021,4,Wednesday
2021-04-08,12000.0,14000.0,14000.0,2021,4,Thursday
2021-04-10,15000.0,17500.0,17500.0,2021,4,Saturday
2021-04-12,15000.0,17500.0,17500.0,2021,4,Monday
2021-04-13,13000.0,14000.0,14000.0,2021,4,Tuesday
2021-04-14,15000.0,17500.0,17500.0,2021,4,Wednesday
2021-04-15,15000.0,17500.0,17500.0,2021,4,Thursday
2021-04-16,15000.0,17500.0,17500.0,2021,4,Friday
2021-04-17,15000.0,17500.0,17500.0,2021,4,Saturday
2021-04-19,15000.0,17500.0,17500.0,2021,4,Monday
2021-04-20,14000.0,15000.0,15000.0,2021,4,Tuesday
2021-04-21,15000.0,17500.0,17500.0,2021,4,Wednesday
2021-04-22,15000.0,17500.0,17500.0,2021,4,Thursday
2021-04-23,15000.0,17500.0,17500.0,2021,4,Friday
2021-04-24,15000.0,17500.0,17500.0,2021,4,Saturday
2021-04-26,15000.0,17500.0,17500.0,2021,4,Monday
2021-04-27,13000.0,14000.0,14000.0,2021,4,Tuesday
2021-04-28,15000.0,17500.0,17500.0,2021,4,Wednesday
2021-04-29,20000.0,22500.0,22500.0,2021,4,Thursday
2021-04-30,20000.0,22500.0,22500.0,2021,4,Friday
2021-05-01,20000.0,22500.0,22500.0,2021,5,Saturday
2021-05-03,20000.0,22500.0,22500.0,2021,5,Monday
2021-05-04,20000.0,22500.0,22500.0,2021,5,Tuesday
2021-05-05,28000.0,30000.0,30000.0,2021,5,Wednesday
2021-05-06,35000.0,37500.0,37500.0,2021,5,Thursday
2021-05-07,35000.0,37500.0,37500.0,2021,5,Friday
2021-05-08,35000.0,37500.0,37500.0,2021,5,Saturday
2021-05-10,25000.0,27500.0,27500.0,2021,5,Monday
2021-05-11,25000.0,27500.0,27500.0,2021,5,Tuesday
2021-05-12,25000.0,27500.0,27500.0,2021,5,Wednesday
2021-05-13,25000.0,27500.0,27500.0,2021,5,Thursday
2021-05-14,25000.0,27500.0,27500.0,2021,5,Friday
2021-05-15,25000.0,27500.0,27500.0,2021,5,Saturday
2021-05-16,25000.0,27500.0,27500.0,2021,5,Sunday
2021-05-18,20000.0,22000.0,22000.0,2021,5,Tuesday
2021-05-19,20000.0,25000.0,25000.0,2021,5,Wednesday
2021-05-21,20000.0,25000.0,25000.0,2021,5,Friday
2021-05-22,20000.0,25000.0,25000.0,2021,5,Saturday
2021-05-24,20000.0,25000.0,25000.0,2021,5,Monday
2021-05-25,18000.0,20000.0,20000.0,2021,5,Tuesday
2021-05-26,18000.0,20000.0,20000.0,2021,5,Wednesday
2021-05-27,18000.0,20000.0,20000.0,2021,5,Thursday
2021-05-28,18000.0,20000.0,20000.0,2021,5,Friday
2021-05-29,18000.0,20000.0,20000.0,2021,5,Saturday
2021-05-31,18000.0,20000.0,20000.0,2021,5,Monday
2021-06-01,18000.0,20000.0,20000.0,2021,6,Tuesday
2021-06-02,18000.0,20000.0,20000.0,2021,6,Wednesday
2021-06-03,18000.0,20000.0,20000.0,2021,6,Thursday
2021-06-07,18000.0,20000.0,20000.0,2021,6,Monday
2021-06-08,16000.0,17000.0,17000.0,2021,6,Tuesday
2021-06-09,16000.0,17000.0,17000.0,2021,6,Wednesday
2021-06-10,16000.0,17000.0,17000.0,2021,6,Thursday
2021-06-11,16000.0,17000.0,17000.0,2021,6,Friday
2021-06-15,13000.0,14000.0,14000.0,2021,6,Tuesday
2021-06-16,15000.0,17500.0,17500.0,2021,6,Wednesday
2021-06-17,12500.0,15000.0,15000.0,2021,6,Thursday
2021-06-18,12500.0,15000.0,15000.0,2021,6,Friday
2021-06-21,12500.0,15000.0,15000.0,2021,6,Monday
2021-06-22,12500.0,15000.0,15000.0,2021,6,Tuesday
2021-06-23,10000.0,12500.0,12500.0,2021,6,Wednesday
2021-06-24,10000.0,12500.0,12500.0,2021,6,Thursday
2021-06-28,10000.0,12500.0,12500.0,2021,6,Monday
2021-06-29,10000.0,12500.0,12500.0,2021,6,Tuesday
2021-06-30,10000.0,12500.0,12500.0,2021,6,Wednesday
2021-07-01,10000.0,12500.0,12500.0,2021,7,Thursday
2021-07-03,15000.0,17500.0,17500.0,2021,7,Saturday
2021-07-05,15000.0,17500.0,17500.0,2021,7,Monday
2021-07-06,15000.0,17500.0,17500.0,2021,7,Tuesday
2021-07-07,15000.0,17500.0,17500.0,2021,7,Wednesday
2021-07-08,15000.0,17500.0,17500.0,2021,7,Thursday
2021-07-09,15000.0,17500.0,17500.0,2021,7,Friday
2021-08-18,15000.0,17500.0,17500.0,2021,8,Wednesday
2021-08-19,25000.0,27000.0,27000.0,2021,8,Thursday
2021-08-20,20000.0,22500.0,22500.0,2021,8,Friday
2021-08-22,24000.0,26000.0,26000.0,2021,8,Sunday
2021-08-23,20000.0,22000.0,22000.0,2021,8,Monday
2021-08-24,20000.0,22000.0,22000.0,2021,8,Tuesday
2021-08-25,20000.0,22000.0,22000.0,2021,8,Wednesday
2021-08-26,20000.0,22000.0,22000.0,2021,8,Thursday
2021-08-29,20000.0,22000.0,22000.0,2021,8,Sunday
2021-08-30,21000.0,23000.0,23000.0,2021,8,Monday
